word_id,word,source
14762,madrasa,supervocab
14763,magnanimity,supervocab
14764,magnetic ﬂux,supervocab
14765,mahayana buddhism,supervocab
14766,mail-order business,supervocab
14767,maimed,supervocab
14768,main switchboard,supervocab
14769,major contender,supervocab
14770,make amends for,supervocab
14771,make for,supervocab
14772,make of,supervocab
14773,make out,supervocab
14774,make over,supervocab
14775,make-believe,supervocab
14776,malcolm x,supervocab
14777,male stamens,supervocab
14778,malignant tumor,supervocab
14779,malpractice,supervocab
14780,managing director,supervocab
14781,mandatory retirement,supervocab
14782,manic depression,supervocab
14783,mantra,supervocab
14784,map out,supervocab
14785,margin trading,supervocab
14786,mariculture,supervocab
14787,market equilibrium,supervocab
14788,martial law,supervocab
14789,mastectomy,supervocab
14790,maternalism,supervocab
14791,maternity leave,supervocab
14792,matrilineal family,supervocab
14793,mausoleum,supervocab
14794,maxims of conversation,supervocab
